,time,value,bound,no_items,no_pos,no_prop
252,1.804342570326611,33.59765676207791,1.5,123.0,86.0,8.0
253,0.3380817089590664,17.876577850256222,1.5,67.0,46.0,5.0
254,0.34779792401434406,13.11549988385257,1.5,55.0,41.0,8.0
255,0.1696384245134368,15.40021172004846,1.5,41.0,36.0,11.0
256,0.4376451635220917,18.33795682052942,1.5,64.0,57.0,6.0
257,0.4631912824719393,18.0697176159801,1.5,54.0,49.0,13.0
258,0.36625721208488926,20.56122398766763,1.5,59.0,54.0,9.0
259,0.11294149667725151,13.526950157729997,1.5,40.0,33.0,10.0
260,2.5282386053049777,37.571626856133626,1.5,139.0,98.0,2.0
261,1.8018154420915948,29.568604581550478,1.5,105.0,77.0,19.0
262,2.783599439531031,38.25401584806627,1.5,140.0,98.0,14.0
263,0.4311817517620966,10.834154963557047,1.5,33.0,26.0,11.0
264,0.45585432367767,15.824246354927277,1.5,60.0,45.0,10.0
265,0.6490359431533079,21.541437402217632,1.5,79.0,56.0,10.0
266,0.035196570890718704,7.212587676802576,1.5,21.0,20.0,16.0
267,2.124561040714582,33.63426450650972,1.5,126.0,89.0,15.0
268,0.19676323834301002,14.394456529979657,1.5,46.0,33.0,11.0
269,0.03152714115958588,8.370748787368388,1.5,23.0,22.0,5.0
270,0.004014971182073168,0.0,1.5,8.0,6.0,16.0
271,3.1987365119092033,36.136712970356555,1.5,144.0,98.0,13.0
272,0.09654671423911054,6.840877960037181,1.5,29.0,20.0,13.0
273,1.2607275605229518,27.03072692832287,1.5,89.0,79.0,14.0
274,0.9249886149983979,23.5932255120987,1.5,88.0,71.0,11.0
275,2.0760780399094756,35.10218560795784,1.5,109.0,89.0,14.0
276,0.44225238286753665,20.78269633173004,1.5,65.0,54.0,7.0
277,0.1481509921107147,10.555571082529744,1.5,36.0,31.0,11.0
278,0.1537328740305668,14.373762740846123,1.5,43.0,42.0,2.0
279,3.9813704120724367,22.444493999781415,1.5,94.0,63.0,16.0
280,1.6302790104666087,28.844755766449293,1.5,120.0,81.0,7.0
281,0.017377427818331626,4.315802217538834,1.5,20.0,14.0,4.0
282,0.5168593057087776,17.532540417810047,1.5,63.0,48.0,12.0
283,1.1078496069798405,28.20654565159529,1.5,82.0,81.0,19.0
284,1.2653047493132874,24.45465498138046,1.5,90.0,67.0,17.0
285,1.657187528272459,36.65915996745595,1.5,118.0,87.0,2.0
286,0.3348121797849615,17.938054992786995,1.5,66.0,44.0,14.0
287,1.356640211901663,29.80768934396631,1.5,100.0,89.0,4.0
288,1.3936154279506354,28.90897468057008,1.5,89.0,71.0,18.0
289,0.10303445455008386,11.245248490622627,1.5,42.0,33.0,2.0
290,0.004088717102291639,0.0,1.5,6.0,5.0,15.0
291,1.2672221432388824,28.0214298726056,1.5,95.0,81.0,16.0
292,0.02599809781142426,6.520237317986262,1.5,22.0,18.0,3.0
293,0.721152990853227,29.910904792715463,1.5,80.0,68.0,6.0
294,0.25328530471890076,13.389522944258584,1.5,43.0,40.0,15.0
295,3.1295153220453926,30.787357004046623,1.5,121.0,87.0,18.0
296,0.0028551835399071024,0.0,1.5,4.0,3.0,8.0
297,1.8499240112915345,27.823730516364673,1.5,127.0,85.0,8.0
298,0.10598010988906026,12.939034377518752,1.5,39.0,33.0,10.0
299,0.7801626515687872,25.74360146785296,1.5,78.0,74.0,3.0
300,0.0030346066035349395,1.6492298131269667,1.5,6.0,5.0,2.0
301,0.14465034170211766,12.906748843717425,1.5,37.0,34.0,15.0
302,1.1613397276875048,28.064718896277512,1.5,91.0,81.0,10.0
303,0.30640403489019263,15.54514432129579,1.5,54.0,51.0,12.0
304,0.11393288513050948,3.548787267052953,1.5,17.0,12.0,18.0
305,1.0547004661198116,26.722737679237433,1.5,93.0,70.0,10.0
306,0.0023712734551963877,0.0,1.5,4.0,3.0,14.0
307,1.470187641552286,29.065711549862534,1.5,112.0,79.0,9.0
308,0.04786490355627393,9.466140218695866,1.5,28.0,25.0,2.0
309,0.32890794456432104,17.605769911,1.5,65.0,47.0,3.0
310,0.1478982032605245,8.076727426599998,1.5,32.0,25.0,12.0
311,1.5058647013252084,29.061636713376426,1.5,98.0,94.0,8.0
312,0.7802580651047606,21.70946134389226,1.5,79.0,65.0,16.0
313,0.20305977144846565,13.63704382632771,1.5,53.0,41.0,3.0
314,0.08057388010735167,8.269822007725445,1.5,28.0,22.0,10.0
315,2.2022607306016084,33.721471396124606,1.5,120.0,91.0,11.0
316,0.6092766285494235,20.59628544725624,1.5,77.0,58.0,12.0
317,0.01814415730842711,3.0022719718027755,1.5,13.0,10.0,19.0
318,0.5169543391110665,19.27390145149345,1.5,63.0,54.0,9.0
319,0.5282412662402294,18.817653661959294,1.5,62.0,61.0,11.0
320,1.3666076952727053,32.00277944308711,1.5,109.0,82.0,5.0
321,0.032526132284999676,3.4533125196603502,1.5,20.0,14.0,5.0
322,0.0913643527427439,4.743726317796773,1.5,25.0,19.0,17.0
323,0.11133771297937756,11.40271884654711,1.5,44.0,32.0,4.0
324,0.2722516910243371,15.506169750676742,1.5,53.0,49.0,5.0
325,0.002216178942546776,0.0,1.5,5.0,3.0,11.0
326,0.40650499837681764,12.079403040657313,1.5,37.0,25.0,17.0
327,0.09876137264728868,12.995036955733433,1.5,37.0,35.0,4.0
328,1.0834073960315322,26.687353414102084,1.5,86.0,68.0,19.0
329,2.2837013153383623,33.845851691310344,1.5,121.0,90.0,16.0
330,0.14248358012872586,11.525938529174747,1.5,38.0,29.0,16.0
331,0.26774444681819887,14.074498469526322,1.5,49.0,33.0,7.0
332,1.8421814499360494,29.60031472977053,1.5,123.0,86.0,7.0
333,0.004920069305967445,0.0,1.5,7.0,5.0,15.0
334,1.335917228187384,26.512164015532566,1.5,90.0,60.0,18.0
335,0.278197360808349,17.027538392433325,1.5,58.0,45.0,7.0
336,0.09661171708637539,9.96763315491601,1.5,34.0,25.0,5.0
337,0.9932769569848006,28.28417711582061,1.5,85.0,78.0,10.0
338,0.44679802056828066,17.91921861204999,1.5,65.0,47.0,17.0
339,1.2263038012600873,28.737572851486686,1.5,96.0,85.0,2.0
340,0.014942672050381134,1.134048795690132,1.5,7.0,5.0,3.0
341,0.004279544174210059,1.0778428592426312,1.5,4.0,3.0,3.0
342,0.4576645199255154,17.9693507084797,1.5,66.0,57.0,8.0
343,0.25581585415642394,18.95675482968615,1.5,55.0,47.0,2.0
344,0.5082317933106992,21.15272338909517,1.5,72.0,50.0,12.0
345,0.035444418004033196,3.697774531039471,1.5,16.0,13.0,6.0
346,0.9945063090775079,22.84812693017872,1.5,87.0,66.0,17.0
347,0.011400206944756519,4.168670605687775,1.5,15.0,14.0,2.0
348,0.09822462399085907,7.663204148900666,1.5,25.0,18.0,10.0
349,0.6614442644300311,19.21881166031867,1.5,81.0,59.0,4.0
350,1.4952867233775464,24.563799941776715,1.5,88.0,62.0,18.0
351,0.5989385149092072,19.031117207747034,1.5,80.0,62.0,3.0
352,0.952322502313109,27.927758756195352,1.5,86.0,82.0,2.0
353,1.9750651358939422,31.10915779840958,1.5,126.0,85.0,13.0
354,1.4172852074046887,31.540693762709356,1.5,93.0,89.0,12.0
355,0.020836263529872667,4.130988449182736,1.5,14.0,12.0,10.0
356,0.3591711414728138,14.950527195785456,1.5,41.0,37.0,12.0
357,0.538695320631291,18.365441668428918,1.5,77.0,54.0,4.0
358,0.4360717905129263,22.96109489066426,1.5,63.0,60.0,2.0
359,2.4883884387684247,30.890111688431872,1.5,123.0,84.0,19.0
360,0.03738804114874483,4.303615721410119,1.5,18.0,15.0,13.0
361,1.6358110948836497,30.176977939015636,1.5,106.0,91.0,7.0
362,1.4069087002699803,30.830498682799902,1.5,111.0,81.0,6.0
363,0.6106964275803648,22.168764299685936,1.5,69.0,66.0,13.0
364,0.0087924903845078,3.1728608242854315,1.5,13.0,11.0,8.0
365,0.6146965735516687,25.519408870726107,1.5,69.0,67.0,6.0
366,0.015161248875756428,4.6114254427248165,1.5,19.0,13.0,7.0
367,0.7340494036844234,25.070323576745338,1.5,81.0,69.0,2.0
368,0.8440038104592986,23.481824801847637,1.5,80.0,64.0,14.0
369,0.07070713214278612,9.977747982090387,1.5,36.0,28.0,2.0
370,0.15908629565115007,13.609060886338987,1.5,46.0,32.0,10.0
371,0.0986211033454083,12.797992483082403,1.5,42.0,32.0,2.0
372,0.720544777078203,24.021926858342788,1.5,91.0,61.0,3.0
373,1.0475839848189707,27.953229343823494,1.5,90.0,80.0,3.0
374,2.7430650324976114,34.32733757410494,1.5,117.0,98.0,17.0
375,1.2218376114836929,30.831036025129038,1.5,88.0,83.0,16.0
376,0.03310697644008087,2.9931628775908554,1.5,17.0,11.0,9.0
377,0.9327551247712336,25.222014827239324,1.5,97.0,66.0,6.0
378,0.0966618947227289,5.064580413701525,1.5,22.0,16.0,18.0
379,1.3501562729267675,27.310869692444523,1.5,114.0,80.0,2.0
380,0.6348322508395086,23.580208782687468,1.5,86.0,60.0,2.0
381,0.10217079098958948,11.591734724192522,1.5,41.0,32.0,5.0
382,0.6061690362928971,21.949910062474867,1.5,65.0,56.0,11.0
383,1.9069904289959823,31.963221128674185,1.5,110.0,84.0,16.0
384,0.9908307972086163,25.24575887256752,1.5,82.0,71.0,15.0
385,0.3402138783739588,15.806343454973062,1.5,53.0,47.0,8.0
386,0.5482058834039094,22.44591100885054,1.5,71.0,60.0,4.0
387,1.0466427740022368,28.903495286683434,1.5,102.0,74.0,2.0
388,2.714339095905416,33.76655420080907,1.5,131.0,95.0,14.0
389,0.2496599704863911,8.143443598154901,1.5,42.0,29.0,14.0
390,0.011132973017367931,2.8514331876052985,1.5,9.0,7.0,9.0
391,1.1074154943979693,29.64394363335212,1.5,92.0,78.0,8.0
392,2.0237108338839107,30.702253877699786,1.5,125.0,90.0,11.0
393,0.20253138573144724,11.521637346134177,1.5,41.0,27.0,13.0
394,0.16874435026426227,15.310064640499647,1.5,46.0,41.0,5.0
395,0.1716056159418713,16.20864196816962,1.5,46.0,40.0,8.0
396,0.04688986084829594,7.114695252763739,1.5,25.0,21.0,17.0
397,0.5561252068877138,23.54807820578289,1.5,77.0,54.0,5.0
398,1.434112962023903,33.14999671558099,1.5,97.0,96.0,2.0
399,0.6052046373259259,21.85151042892995,1.5,65.0,61.0,9.0
400,1.2037816451726258,25.616846432266275,1.5,83.0,73.0,18.0
401,0.003211748865453501,0.2891182823532735,1.5,4.0,3.0,4.0
402,0.02494968931682706,2.4262882466221494,1.5,12.0,8.0,12.0
403,0.29471682707037417,14.534819248861131,1.5,52.0,41.0,12.0
404,0.8385443315616499,22.50407242352932,1.5,85.0,67.0,6.0
405,1.1204107419675893,25.60094678186368,1.5,86.0,77.0,7.0
406,0.08017207888229905,7.845057804947031,1.5,36.0,29.0,5.0
